dataset_id,dataset_name,num_instances,num_features,num_classes,default_target_attribute,total_missing_values,percentage_missing_values,instances_with_missing_values,num_numeric_features,num_symbolic_features,percentage_numeric_features,percentage_symbolic_features,majority_class_percentage,minority_class_percentage,majority_class_size,minority_class_size,mean,std_dev,min,max,kurtosis,skewness,auto_correlation,class_entropy,model_id,model_name,accuracy,task_type
333,monks-problems-1,556,7,2,class,0,0,0,0,7,0,100,50,50,278,278,,,,,,,0.8162162162,1,1187,weka.Decorate,0.972678,Supervised Classification
333,monks-problems-1,556,7,2,class,0,0,0,0,7,0,100,50,50,278,278,,,,,,,0.8162162162,1,1188,weka.END_ND_J48,1,Supervised Classification
333,monks-problems-1,556,7,2,class,0,0,0,0,7,0,100,50,50,278,278,,,,,,,0.8162162162,1,1190,weka.Grading_ZeroR,0.486339,Supervised Classification
333,monks-problems-1,556,7,2,class,0,0,0,0,7,0,100,50,50,278,278,,,,,,,0.8162162162,1,1192,weka.MultiBoostAB_DecisionStump,0.770492,Supervised Classification
333,monks-problems-1,556,7,2,class,0,0,0,0,7,0,100,50,50,278,278,,,,,,,0.8162162162,1,1193,weka.RacedIncrementalLogitBoost_DecisionStump,0.486339,Supervised Classification
333,monks-problems-1,556,7,2,class,0,0,0,0,7,0,100,50,50,278,278,,,,,,,0.8162162162,1,1195,weka.RealAdaBoost_DecisionStump,0.770492,Supervised Classification
333,monks-problems-1,556,7,2,class,0,0,0,0,7,0,100,50,50,278,278,,,,,,,0.8162162162,1,1196,weka.RotationForest_PrincipalComponents_J48,1,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1068,weka.J48,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1069,weka.ZeroR,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1070,weka.Ridor,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1071,weka.OneR,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1072,weka.Prism,0.732323,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1073,weka.PART,0.813131,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1074,weka.OLM,0.580808,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1080,weka.NBTree,0.60101,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1105,weka.IBk,0.550505,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1191,weka.LogitBoost_DecisionStump,0.585859,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1100,weka.HyperPipes,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1160,weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.873737,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1168,weka.BayesNet_K2,0.60101,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,523,weka.Bagging_J48,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,523,weka.Bagging_J48,0.611111,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,523,weka.Bagging_J48,0.626263,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,524,weka.Bagging_JRip,0.60101,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,524,weka.Bagging_JRip,0.611111,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,611,weka.MultiBoostAB_ADTree,0.69697,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,611,weka.MultiBoostAB_ADTree,0.752525,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,611,weka.MultiBoostAB_ADTree,0.893939,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,611,weka.MultiBoostAB_ADTree,0.924242,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,611,weka.MultiBoostAB_ADTree,0.964646,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,527,weka.Bagging_LMT,0.732323,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,527,weka.Bagging_LMT,0.712121,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,527,weka.Bagging_LMT,0.666667,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,527,weka.Bagging_LMT,0.691919,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,528,weka.Bagging_LWL_DecisionStump,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,529,weka.Bagging_MultilayerPerceptron,1,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,622,weka.RealAdaBoost_RandomTree,0.636364,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,506,weka.RotationForest_PrincipalComponents_J48,1,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,531,weka.Bagging_OneR,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,532,weka.Bagging_RandomForest,0.661616,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,532,weka.Bagging_RandomForest,0.641414,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,532,weka.Bagging_RandomForest,0.656566,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,533,weka.Bagging_RandomTree,0.636364,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,533,weka.Bagging_RandomTree,0.626263,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,533,weka.Bagging_RandomTree,0.651515,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,533,weka.Bagging_RandomTree,0.646465,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,378,weka.Bagging_REPTree,0.616162,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,378,weka.Bagging_REPTree,0.621212,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,378,weka.Bagging_REPTree,0.626263,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,534,weka.Bagging_SMO_PolyKernel,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,535,weka.Bagging_SPegasos,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,675,weka.J48,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,364,weka.ZeroR,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,375,weka.OneR,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,378,weka.Bagging_REPTree,0.636364,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,677,weka.Logistic,0.585859,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,384,weka.SGD,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,385,weka.SMO_PolyKernel,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,387,weka.SMO_RBFKernel,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,389,weka.IBk,0.69697,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,390,weka.JRip,0.59596,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,391,weka.RandomForest,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,394,weka.AdaBoostM1_ADTree,0.853535,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,398,weka.AdaBoostM1_BFTree,0.782828,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,398,weka.AdaBoostM1_BFTree,0.813131,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,398,weka.AdaBoostM1_BFTree,0.833333,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,398,weka.AdaBoostM1_BFTree,0.792929,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,376,weka.AdaBoostM1_DecisionStump,0.575758,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,404,weka.AdaBoostM1_IBk,0.69697,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,405,weka.AdaBoostM1_J48,0.666667,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,405,weka.AdaBoostM1_J48,0.671717,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,405,weka.AdaBoostM1_J48,0.686869,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,405,weka.AdaBoostM1_J48,0.681818,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,406,weka.AdaBoostM1_JRip,0.661616,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,406,weka.AdaBoostM1_JRip,0.747475,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,406,weka.AdaBoostM1_JRip,0.787879,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,406,weka.AdaBoostM1_JRip,0.80303,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,407,weka.AdaBoostM1_LADTree,0.949495,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,407,weka.AdaBoostM1_LADTree,0.919192,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,407,weka.AdaBoostM1_LADTree,0.914141,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,407,weka.AdaBoostM1_LADTree,0.808081,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,411,weka.AdaBoostM1_LMT,0.762626,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,411,weka.AdaBoostM1_LMT,0.742424,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,411,weka.AdaBoostM1_LMT,0.722222,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,411,weka.AdaBoostM1_LMT,0.747475,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,413,weka.AdaBoostM1_LWL_DecisionStump,0.717172,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,413,weka.AdaBoostM1_LWL_DecisionStump,0.69697,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,413,weka.AdaBoostM1_LWL_DecisionStump,0.636364,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,413,weka.AdaBoostM1_LWL_DecisionStump,0.565657,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,417,weka.AdaBoostM1_NaiveBayes,0.60101,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,418,weka.AdaBoostM1_OneR,0.621212,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,418,weka.AdaBoostM1_OneR,0.585859,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,419,weka.AdaBoostM1_RandomForest,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,420,weka.AdaBoostM1_RandomTree,0.676768,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,422,weka.AdaBoostM1_REPTree,0.656566,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,422,weka.AdaBoostM1_REPTree,0.616162,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,423,weka.AdaBoostM1_SMO_PolyKernel,0.686869,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1075,weka.NNge,0.722222,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1076,weka.SimpleCart,0.79798,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1077,weka.REPTree,0.611111,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1078,weka.RandomTree,0.691919,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1079,weka.RandomForest,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1172,weka.LibSVM,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1173,weka.HNB,0.666667,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1174,weka.KernelLogisticRegression_RBFKernel,0.69697,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1112,weka.LibLINEAR,0.60101,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1177,weka.SimpleLogistic,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1178,weka.SMO_PolyKernel,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1179,weka.SMO_RBFKernel,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1180,weka.SPegasos,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1181,weka.Winnow,0.570707,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1182,weka.AdaBoostM1_DecisionStump,0.59596,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1182,weka.AdaBoostM1_DecisionStump,0.580808,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1182,weka.AdaBoostM1_DecisionStump,0.575758,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1183,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1194,weka.RandomSubSpace_REPTree,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1199,weka.ADTree,0.686869,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1084,weka.J48graft,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1086,weka.Id3,0.656566,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1087,weka.HoeffdingTree,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1091,weka.BFTree,0.843434,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1095,weka.DTNB,0.752525,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1102,weka.OSDL,0.737374,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1103,weka.VFI,0.530303,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1104,weka.IB1,0.742424,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1105,weka.IBk,0.69697,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1107,weka.LBR,0.60101,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1154,weka.NaiveBayes,0.60101,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1185,weka.Bagging_REPTree,0.636364,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1185,weka.Bagging_REPTree,0.616162,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1185,weka.Bagging_REPTree,0.621212,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1185,weka.Bagging_REPTree,0.626263,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1200,weka.LADTree,0.666667,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1082,weka.LMT,0.717172,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1090,weka.DecisionStump,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1096,weka.DecisionTable_BestFirst,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1098,weka.ConjunctiveRule,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1101,weka.InputMappedClassifier_ZeroR,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1114,weka.Logistic,0.585859,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1117,weka.RBFClassifier,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1155,weka.FilteredClassifier_Standardize_NaiveBayes,0.60101,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1244,weka.FilteredClassifier_Discretize_J48,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1163,weka.FilteredClassifier_PrincipalComponents_J48,0.873737,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1191,weka.LogitBoost_DecisionStump,0.59596,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1094,weka.JRip,0.59596,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1099,weka.CHIRP,0.631313,Supervised Classification
334,monks-problems-2,601,7,2,class,0,0,0,0,7,0,100,65.72379368,34.27620632,395,206,,,,,,,0.44,0.9274373178,1111,weka.KernelLogisticRegression_PolyKernel,0.585859,Supervised Classification
